"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"98427099999","2021-01-01","14.0166666","121.6","158.0","TAYABAS, RP","  72.5"," 8","  69.9"," 8","1012.6"," 8","994.6"," 8"," 10.9"," 8","  8.0"," 8","  9.7","999.9","  77.0"," ","  70.2"," "," 0.51","G","999.9","010000"
"98427099999","2021-01-02","14.0166666","121.6","158.0","TAYABAS, RP","  74.0"," 8","  71.8"," 8","1011.8"," 8","993.9"," 8","  9.9"," 8","  6.8"," 8"," 11.7","999.9","  78.8"," ","  71.2"," "," 0.37","G","999.9","010000"
"98427099999","2021-01-03","14.0166666","121.6","158.0","TAYABAS, RP","  76.4"," 8","  73.7"," 8","1012.1"," 8","994.2"," 8","  8.2"," 8","  5.1"," 8","  9.7","999.9","  78.8"," ","  72.5"," "," 2.01","G","999.9","010000"
"98427099999","2021-01-04","14.0166666","121.6","158.0","TAYABAS, RP","  76.6"," 8","  73.6"," 8","1011.9"," 8","994.1"," 8","  7.9"," 8","  4.9"," 8"," 13.6","999.9","  85.1"," ","  74.1","*"," 0.75","G","999.9","010000"
"98427099999","2021-01-05","14.0166666","121.6","158.0","TAYABAS, RP","  76.2"," 8","  73.5"," 8","1011.6"," 8","993.7"," 8"," 11.3"," 8","  3.9"," 8","  7.8","999.9","  85.1"," ","  73.4"," "," 0.30","G","999.9","010000"
"98427099999","2021-01-06","14.0166666","121.6","158.0","TAYABAS, RP","  78.1"," 8","  73.3"," 8","1010.2"," 7","992.4"," 7"," 12.3"," 8","  6.6"," 8"," 11.7","999.9","  84.2"," ","  73.8","*"," 0.00","G","999.9","010000"
"98427099999","2021-01-07","14.0166666","121.6","158.0","TAYABAS, RP","  77.8"," 7","  72.7"," 7","1010.0"," 7","992.2"," 7"," 12.1"," 7","  7.2"," 7","  9.7","999.9","  83.3"," ","  72.5"," "," 0.51","G","999.9","010000"
"98427099999","2021-01-08","14.0166666","121.6","158.0","TAYABAS, RP","  75.2"," 8","  71.8"," 8","1010.2"," 8","992.3"," 8"," 12.3"," 8","  6.8"," 8","  9.7","999.9","  80.6"," ","  73.0","*"," 0.16","G","999.9","010000"
"98427099999","2021-01-09","14.0166666","121.6","158.0","TAYABAS, RP","  73.2"," 8","  69.9"," 8","1011.6"," 8","993.7"," 8"," 12.1"," 8","  8.0"," 8"," 11.7","999.9","  77.0"," ","  71.2","*"," 0.22","G","999.9","010000"
"98427099999","2021-01-10","14.0166666","121.6","158.0","TAYABAS, RP","  73.0"," 8","  68.5"," 8","1012.8"," 8","994.8"," 8","  7.7"," 8"," 10.0"," 8"," 13.6","999.9","  78.8"," ","  69.3"," "," 0.16","G","999.9","010000"
"98427099999","2021-01-11","14.0166666","121.6","158.0","TAYABAS, RP","  73.4"," 8","  66.9"," 8","1012.9"," 8","994.8"," 8"," 10.3"," 8","  5.3"," 8"," 13.6","999.9","  78.3"," ","  68.7"," "," 0.00","G","999.9","010000"
"98427099999","2021-01-12","14.0166666","121.6","158.0","TAYABAS, RP","  72.9"," 8","  67.7"," 8","1011.9"," 8","994.0"," 8"," 12.1"," 8","  5.1"," 8","  9.7","999.9","  79.7"," ","  68.9"," "," 0.00","G","999.9","010000"
"98427099999","2021-01-13","14.0166666","121.6","158.0","TAYABAS, RP","  76.2"," 8","  70.6"," 8","1010.9"," 8","993.0"," 8"," 12.0"," 8","  6.1"," 8","  9.7","999.9","  82.8"," ","  68.0"," "," 0.00","G","999.9","000000"
"98427099999","2021-01-14","14.0166666","121.6","158.0","TAYABAS, RP","  76.3"," 8","  71.8"," 8","1010.4"," 8","992.5"," 8"," 12.0"," 8","  6.3"," 8"," 11.7","999.9","  82.4"," ","  71.2"," "," 0.00","G","999.9","010000"
"98427099999","2021-01-15","14.0166666","121.6","158.0","TAYABAS, RP","  75.9"," 8","  72.5"," 8","1009.2"," 8","991.4"," 8"," 12.0"," 8","  6.6"," 8","  9.7","999.9","  81.5"," ","  73.0"," "," 0.00","G","999.9","010000"
"98427099999","2021-01-16","14.0166666","121.6","158.0","TAYABAS, RP","  76.7"," 8","  70.6"," 8","1009.6"," 8","991.7"," 8"," 12.4"," 8","  6.3"," 8","  9.7","999.9","  84.2"," ","  71.6"," "," 0.06","G","999.9","000000"
"98427099999","2021-01-17","14.0166666","121.6","158.0","TAYABAS, RP","  75.9"," 8","  71.5"," 8","1009.7"," 8","992.0"," 8","  7.9"," 8","  6.1"," 8","  9.7","999.9","  82.0"," ","  73.4","*"," 0.00","G","999.9","010000"
"98427099999","2021-01-18","14.0166666","121.6","158.0","TAYABAS, RP","  74.1"," 8","  71.8"," 8","1010.4"," 8","992.5"," 8","  8.6"," 8","  7.5"," 8","  9.7","999.9","  80.6"," ","  72.7","*"," 1.40","G","999.9","010000"
"98427099999","2021-01-19","14.0166666","121.6","158.0","TAYABAS, RP","  73.2"," 8","  70.9"," 8","1009.6"," 7","991.7"," 7","  9.3"," 8","  7.3"," 8","  9.7","999.9","  76.1"," ","  71.6","*"," 0.49","G","999.9","010000"
"98427099999","2021-01-20","14.0166666","121.6","158.0","TAYABAS, RP","  76.3"," 8","  73.7"," 8","1009.3"," 8","991.4"," 8"," 11.2"," 8","  3.4"," 8","  7.8","999.9","  80.6"," ","  70.9"," "," 1.20","G","999.9","010000"
"98427099999","2021-01-21","14.0166666","121.6","158.0","TAYABAS, RP","  79.3"," 8","  75.0"," 8","1009.2"," 8","991.4"," 8"," 12.4"," 8","  2.7"," 8","  3.9","999.9","  87.8"," ","  72.5"," "," 1.02","G","999.9","000000"
"98427099999","2021-01-22","14.0166666","121.6","158.0","TAYABAS, RP","  78.2"," 8","  74.6"," 8","1009.3"," 8","991.5"," 8"," 11.7"," 8","999.9"," 0","999.9","999.9","  86.0"," ","  74.3"," "," 0.20","G","999.9","010000"
"98427099999","2021-01-23","14.0166666","121.6","158.0","TAYABAS, RP","  78.8"," 8","  74.6"," 8","1010.0"," 8","992.2"," 8"," 12.4"," 8","999.9"," 0","999.9","999.9","  87.8"," ","  72.5","*"," 0.10","G","999.9","000000"
"98427099999","2021-01-24","14.0166666","121.6","158.0","TAYABAS, RP","  79.5"," 8","  73.9"," 8","1011.4"," 8","993.6"," 8","  8.4"," 8","  4.7"," 7","  7.8","999.9","  87.3"," ","  72.1"," "," 0.00","G","999.9","000000"
"98427099999","2021-01-25","14.0166666","121.6","158.0","TAYABAS, RP","  78.0"," 8","  73.4"," 8","1011.1"," 8","993.3"," 8"," 11.3"," 8","  5.1"," 8","  9.7","999.9","  90.5"," ","  72.5","*"," 0.00","I","999.9","000000"
"98427099999","2021-01-26","14.0166666","121.6","158.0","TAYABAS, RP","  77.0"," 8","  73.9"," 8","1010.6"," 8","992.8"," 8"," 10.7"," 8","  5.6"," 8","  9.7","999.9","  88.7"," ","  72.5"," "," 0.32","C","999.9","010000"
"98427099999","2021-01-27","14.0166666","121.6","158.0","TAYABAS, RP","  75.8"," 8","  72.8"," 8","1011.0"," 8","993.1"," 8"," 10.3"," 8","  5.3"," 8","  7.8","999.9","  79.2","*","  73.4","*"," 0.76","G","999.9","010000"
"98427099999","2021-01-28","14.0166666","121.6","158.0","TAYABAS, RP","  76.0"," 8","  70.5"," 8","1012.9"," 8","995.0"," 8"," 12.4"," 8","  5.1"," 8","  7.8","999.9","  80.6"," ","  71.6"," "," 0.49","G","999.9","000000"
"98427099999","2021-01-29","14.0166666","121.6","158.0","TAYABAS, RP","  75.7"," 8","  67.4"," 8","1013.6"," 8","995.7"," 8"," 12.4"," 8","  9.0"," 8"," 11.7","999.9","  81.5"," ","  73.8","*"," 0.00","G","999.9","000000"
"98427099999","2021-01-30","14.0166666","121.6","158.0","TAYABAS, RP","  74.1"," 8","  65.1"," 8","1015.1"," 8","997.1"," 8"," 12.4"," 8","  8.6"," 7"," 13.6","999.9","  81.5"," ","  71.6","*"," 0.00","G","999.9","000000"
"98427099999","2021-01-31","14.0166666","121.6","158.0","TAYABAS, RP","  74.3"," 8","  67.4"," 8","1014.9"," 8","996.9"," 8","  9.8"," 8","  7.3"," 8"," 11.7","999.9","  81.0"," ","  66.9"," "," 0.12","A","999.9","010000"
"98427099999","2021-02-01","14.0166666","121.6","158.0","TAYABAS, RP","  75.1"," 8","  69.9"," 8","1013.7"," 8","995.8"," 8"," 11.7"," 8","  7.0"," 8","  9.7","999.9","  85.1"," ","  70.7"," "," 0.00","B","999.9","010000"
"98427099999","2021-02-02","14.0166666","121.6","158.0","TAYABAS, RP","  74.6"," 8","  70.6"," 8","1013.6"," 8","995.7"," 8"," 12.0"," 8","  6.6"," 8","  9.7","999.9","  84.2"," ","  70.7","*"," 0.02","B","999.9","010000"
"98427099999","2021-02-03","14.0166666","121.6","158.0","TAYABAS, RP","  74.9"," 8","  70.8"," 8","1013.8"," 8","995.8"," 8"," 10.8"," 8","  6.8"," 8","  9.7","999.9","  80.6"," ","  69.8"," "," 0.33","C","999.9","010000"
