"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"98746099999","2021-01-01","7.1666666","124.2166666","62.0","COTOBATO, RP","  80.2"," 8","  73.3"," 8","1007.6"," 8","999.9"," 0","  7.5"," 8","  3.2"," 8","  3.9","999.9","  91.8"," ","  74.3"," "," 0.37","G","999.9","000000"
"98746099999","2021-01-02","7.1666666","124.2166666","62.0","COTOBATO, RP","  81.5"," 8","  74.7"," 8","1007.5"," 8","999.9"," 0","  7.5"," 8","  3.3"," 7","  7.8","999.9","  91.4"," ","  74.3"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-03","7.1666666","124.2166666","62.0","COTOBATO, RP","  81.5"," 8","  74.3"," 8","1007.8"," 8","999.9"," 0","  7.5"," 8","  3.6"," 8","  5.8","999.9","  90.7"," ","  74.1"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-04","7.1666666","124.2166666","62.0","COTOBATO, RP","  81.0"," 8","  73.0"," 8","1007.7"," 8","999.9"," 0","  7.1"," 8","  5.0"," 7","  9.7","999.9","  92.8"," ","  74.7"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-05","7.1666666","124.2166666","62.0","COTOBATO, RP","  82.0"," 8","  73.8"," 8","1007.1"," 8","999.9"," 0","  7.4"," 8","  4.4"," 8","  5.8","999.9","  93.6"," ","  73.0"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-06","7.1666666","124.2166666","62.0","COTOBATO, RP","  79.7"," 8","  73.9"," 8","1006.5"," 8","999.9"," 0","  7.7"," 8","  4.5"," 6","  7.8","999.9","  87.8"," ","  73.9"," "," 0.19","G","999.9","000000"
"98746099999","2021-01-07","7.1666666","124.2166666","62.0","COTOBATO, RP","  78.9"," 8","  74.2"," 8","1006.3"," 8","999.9"," 0","  6.8"," 8","  3.1"," 5","  3.9","999.9","  85.3"," ","  73.4"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-08","7.1666666","124.2166666","62.0","COTOBATO, RP","  80.1"," 8","  74.8"," 8","1006.3"," 8","999.9"," 0","  7.7"," 8","  2.9"," 6","  3.9","999.9","  92.3"," ","  73.0"," "," 0.04","G","999.9","010000"
"98746099999","2021-01-09","7.1666666","124.2166666","62.0","COTOBATO, RP","  81.7"," 8","  74.2"," 8","1006.7"," 8","999.9"," 0","  7.7"," 8","  2.9"," 8","  5.8","999.9","  92.8"," ","  74.1"," "," 0.69","G","999.9","000000"
"98746099999","2021-01-10","7.1666666","124.2166666","62.0","COTOBATO, RP","  82.2"," 8","  74.4"," 8","1006.3"," 8","999.9"," 0","  7.8"," 8","  3.2"," 6","  3.9","999.9","  93.9"," ","  74.5"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-11","7.1666666","124.2166666","62.0","COTOBATO, RP","  80.3"," 8","  74.2"," 7","1006.6"," 8","999.9"," 0","  7.7"," 8","  2.7"," 8","  3.9","999.9","  91.0"," ","  73.9"," "," 0.02","G","999.9","000000"
"98746099999","2021-01-12","7.1666666","124.2166666","62.0","COTOBATO, RP","  80.8"," 8","  75.0"," 8","1006.7"," 8","999.9"," 0","  7.6"," 8","  3.6"," 7","  5.8","999.9","  93.2"," ","  73.4"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-13","7.1666666","124.2166666","62.0","COTOBATO, RP","  82.9"," 8","  75.4"," 8","1006.4"," 8","999.9"," 0","  8.1"," 8","  4.2"," 6","  5.8","999.9","  92.8"," ","  73.9"," "," 1.98","G","999.9","010000"
"98746099999","2021-01-14","7.1666666","124.2166666","62.0","COTOBATO, RP","  81.9"," 8","  75.5"," 8","1006.9"," 8","999.9"," 0","  7.0"," 8","  3.9"," 6","  5.8","999.9","  92.1"," ","  74.3"," "," 0.04","G","999.9","010000"
"98746099999","2021-01-15","7.1666666","124.2166666","62.0","COTOBATO, RP","  80.8"," 8","  74.9"," 8","1005.7"," 8","999.9"," 0","  7.1"," 8","  3.2"," 6","  5.8","999.9","  93.7"," ","  74.5"," "," 0.02","G","999.9","010000"
"98746099999","2021-01-16","7.1666666","124.2166666","62.0","COTOBATO, RP","  79.9"," 8","  74.4"," 8","1005.5"," 8","999.9"," 0","  6.8"," 8","  3.5"," 5","  5.8","999.9","  92.1"," ","  74.1"," "," 0.23","G","999.9","010000"
"98746099999","2021-01-17","7.1666666","124.2166666","62.0","COTOBATO, RP","  78.5"," 8","  74.6"," 7","1005.7"," 8","999.9"," 0","  6.8"," 8","  3.2"," 8","  3.9","999.9","  87.8"," ","  73.9"," "," 1.34","G","999.9","010000"
"98746099999","2021-01-18","7.1666666","124.2166666","62.0","COTOBATO, RP","  77.2"," 8","  74.1"," 8","1005.7"," 8","999.9"," 0","  7.0"," 8","  2.8"," 7","  3.9","999.9","  80.8"," ","  73.8"," "," 0.31","G","999.9","010000"
"98746099999","2021-01-19","7.1666666","124.2166666","62.0","COTOBATO, RP","  78.9"," 8","  74.4"," 8","1007.3"," 8","999.9"," 0","  7.5"," 8","  2.5"," 7","  9.9","999.9","  87.8"," ","  73.4"," "," 0.06","G","999.9","010000"
"98746099999","2021-01-20","7.1666666","124.2166666","62.0","COTOBATO, RP","  80.8"," 8","  75.4"," 8","1008.5"," 8","999.9"," 0","  6.8"," 8","  3.6"," 8","  5.8","999.9","  91.4"," ","  74.3"," "," 0.28","G","999.9","010000"
"98746099999","2021-01-21","7.1666666","124.2166666","62.0","COTOBATO, RP","  81.4"," 8","  75.3"," 8","1008.2"," 8","999.9"," 0","  7.7"," 7","  3.6"," 6","  5.8","999.9","  91.8"," ","  74.8"," "," 0.30","G","999.9","010000"
"98746099999","2021-01-22","7.1666666","124.2166666","62.0","COTOBATO, RP","  80.5"," 8","  74.3"," 8","1009.0"," 8","999.9"," 0","  7.1"," 8","  3.2"," 8","  7.8","999.9","  93.2"," ","  74.8"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-23","7.1666666","124.2166666","62.0","COTOBATO, RP","  80.3"," 8","  74.7"," 8","1008.9"," 8","999.9"," 0","  7.9"," 8","  4.3"," 5","  5.8","999.9","  91.6"," ","  75.0"," "," 0.02","G","999.9","010000"
"98746099999","2021-01-24","7.1666666","124.2166666","62.0","COTOBATO, RP","  82.2"," 8","  74.8"," 8","1008.5"," 8","999.9"," 0","  7.7"," 8","  4.1"," 8","  5.8","999.9","  93.4"," ","  74.7"," "," 0.00","G","999.9","010010"
"98746099999","2021-01-25","7.1666666","124.2166666","62.0","COTOBATO, RP","  82.0"," 8","  74.5"," 8","1007.7"," 8","999.9"," 0","  7.8"," 8","  3.9"," 8","  5.8","999.9","  93.2"," ","  74.5"," "," 0.02","G","999.9","000000"
"98746099999","2021-01-26","7.1666666","124.2166666","62.0","COTOBATO, RP","  83.6"," 8","  74.0"," 8","1006.5"," 8","999.9"," 0","  8.4"," 8","  3.1"," 7","  3.9","999.9","  95.0"," ","  73.4"," "," 0.00","G","999.9","000000"
"98746099999","2021-01-27","7.1666666","124.2166666","62.0","COTOBATO, RP","  83.1"," 8","  71.6"," 8","1006.7"," 8","999.9"," 0","  8.6"," 8","  4.4"," 7","  5.8","999.9","  93.2"," ","  74.8","*"," 0.00","I","999.9","000000"
"98746099999","2021-01-28","7.1666666","124.2166666","62.0","COTOBATO, RP","  82.3"," 8","  71.9"," 8","1007.5"," 8","999.9"," 0","  7.5"," 8","  4.4"," 8","  5.8","999.9","  94.6"," ","  73.4"," "," 0.00","B","999.9","010000"
"98746099999","2021-01-29","7.1666666","124.2166666","62.0","COTOBATO, RP","  83.1"," 8","  72.8"," 8","1007.4"," 8","999.9"," 0","  7.9"," 8","  4.9"," 8","  7.8","999.9","  94.5"," ","  74.3"," "," 0.00","G","999.9","010000"
"98746099999","2021-01-30","7.1666666","124.2166666","62.0","COTOBATO, RP","  81.3"," 8","  73.2"," 8","1008.4"," 8","999.9"," 0","  7.5"," 8","  4.1"," 8","  7.8","999.9","  91.2"," ","  74.5"," "," 0.00","I","999.9","000000"
"98746099999","2021-01-31","7.1666666","124.2166666","62.0","COTOBATO, RP","  82.8"," 8","  73.0"," 8","1008.9"," 8","999.9"," 0","  6.8"," 8","  3.9"," 8","  5.8","999.9","  93.2"," ","  74.7"," "," 0.00","A","999.9","010000"
"98746099999","2021-02-01","7.1666666","124.2166666","62.0","COTOBATO, RP","  81.4"," 8","  73.8"," 8","1008.2"," 8","999.9"," 0","  6.5"," 8","  2.9"," 8","  5.8","999.9","  93.2"," ","  74.1"," "," 0.00","I","999.9","000000"
"98746099999","2021-02-02","7.1666666","124.2166666","62.0","COTOBATO, RP","  82.0"," 8","  74.3"," 8","1009.0"," 8","999.9"," 0","  7.3"," 8","  4.1"," 8","  5.8","999.9","  93.6"," ","  73.4"," "," 0.01","A","999.9","010000"
