"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"35011099999","2021-01-01","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  16.1"," 8","  13.3"," 8","1036.1"," 8","019.5"," 8"," 17.1"," 8","  6.6"," 8","  7.8","999.9","  19.4"," ","  10.6"," "," 0.00","F","  5.1","100000"
"35011099999","2021-01-02","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  12.8"," 8","   8.1"," 8","1035.9"," 8","019.3"," 8"," 19.4"," 8","  6.8"," 8"," 11.7","999.9","  16.5"," ","  10.4","*"," 0.00","F","  5.1","000000"
"35011099999","2021-01-03","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  14.0"," 8","   9.9"," 8","1037.9"," 8","021.3"," 8"," 10.2"," 8","  6.3"," 8","  9.7","999.9","  16.2","*","   9.9"," "," 0.10","F","  5.1","001000"
"35011099999","2021-01-04","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  18.2"," 8","  14.4"," 8","1043.1"," 8","026.6"," 8"," 19.4"," 8","  4.4"," 8","  5.8","999.9","  19.6"," ","  15.1"," "," 0.02","F","  6.3","000000"
"35011099999","2021-01-05","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  10.4"," 8","   5.4"," 8","1043.6"," 8","026.8"," 8"," 19.4"," 8","  4.4"," 8","  5.8","999.9","  15.4","*","   3.6","*"," 0.00","F","  6.3","000000"
"35011099999","2021-01-06","52.4333333","53.1333333","123.0","SOROCHINSK, RS","   2.6"," 7","  -5.0"," 7","1042.7"," 7","025.6"," 7"," 20.4"," 7","  3.9"," 7","  5.8","999.9","   6.6","*","  -1.7"," "," 0.00","E","  6.3","000000"
"35011099999","2021-01-07","52.4333333","53.1333333","123.0","SOROCHINSK, RS","   8.6"," 8","  -0.9"," 8","1036.1"," 8","019.4"," 8"," 19.4"," 8","  6.8"," 8"," 11.7","999.9","  13.3","*","   1.4"," "," 0.00","F","  6.3","000000"
"35011099999","2021-01-08","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  15.8"," 8","  10.1"," 8","1029.3"," 8","012.9"," 8"," 17.9"," 8","  7.8"," 8","  9.7","999.9","  17.4","*","   9.0"," "," 0.00","F","  5.9","001000"
"35011099999","2021-01-09","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  21.9"," 8","  19.2"," 8","1021.3"," 8","005.2"," 8"," 15.2"," 8","  6.3"," 8"," 11.7","999.9","  24.3"," ","  14.0"," "," 0.09","F","  5.1","001000"
"35011099999","2021-01-10","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  28.3"," 8","  24.6"," 8","1009.5"," 8","993.8"," 8"," 11.0"," 8"," 10.9"," 8"," 15.5","999.9","  33.1"," ","  21.7"," "," 0.49","F","  9.4","011000"
"35011099999","2021-01-11","52.4333333","53.1333333","123.0","SOROCHINSK, RS","  13.1"," 8","   9.1"," 8","1014.6"," 8","998.4"," 8","  7.3"," 8","  3.4"," 8","  5.8","999.9","  21.9","*","  -5.4","*"," 0.02","F","  9.1","001000"
