"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"71041599999","2021-01-06","44.37","-64.3","4.0","LUNENBURG, CA","  36.3"," 8","  32.5"," 8","9999.9"," 0","999.9"," 0","999.9"," 0"," 15.6"," 8"," 16.9"," 24.9","  37.2","*","  34.9","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-07","44.37","-64.3","4.0","LUNENBURG, CA","  34.9","24","  31.9","23","1002.4","20","999.9"," 0","999.9"," 0"," 15.5","24"," 20.0"," 28.9","  36.0","*","  32.9","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-08","44.37","-64.3","4.0","LUNENBURG, CA","  32.2"," 8","  28.1"," 8","1003.8"," 8","999.9"," 0","999.9"," 0"," 14.5"," 8"," 16.9"," 23.9","  34.3","*","  28.2","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-09","44.37","-64.3","4.0","LUNENBURG, CA","  29.2","24","  24.5","24","1005.4","24","999.9"," 0","999.9"," 0","  7.5","24"," 11.1"," 15.9","  34.2","*","  26.8","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-10","44.37","-64.3","4.0","LUNENBURG, CA","  31.9","24","  26.3","24","1008.6","24","999.9"," 0","999.9"," 0"," 13.4","24"," 19.0"," 27.0","  32.5","*","  30.4","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-11","44.37","-64.3","4.0","LUNENBURG, CA","  29.7","24","  24.3","24","1020.8","24","999.9"," 0","999.9"," 0","  5.9","24","  9.9","999.9","  39.0","*","  22.1","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-12","44.37","-64.3","4.0","LUNENBURG, CA","  35.2","24","  31.5","24","1015.6","24","999.9"," 0","999.9"," 0","  4.6","24"," 12.0"," 18.1","  40.5","*","  32.9","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-13","44.37","-64.3","4.0","LUNENBURG, CA","  32.8","24","  26.1","24","1014.3","24","999.9"," 0","999.9"," 0","  6.4","24"," 11.1","999.9","  35.8","*","  29.3","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-14","44.37","-64.3","4.0","LUNENBURG, CA","  37.3","23","  32.6","23","1011.9","23","999.9"," 0","999.9"," 0","  5.5","23"," 11.1","999.9","  39.9","*","  33.3","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-15","44.37","-64.3","4.0","LUNENBURG, CA","  36.1","24","  32.7","24","1013.8","24","999.9"," 0","999.9"," 0","  5.0","24","  8.9","999.9","  38.8","*","  33.3","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-16","44.37","-64.3","4.0","LUNENBURG, CA","  33.3","24","  30.1","24","1016.7","24","999.9"," 0","999.9"," 0"," 12.7","24"," 29.9"," 37.9","  39.9","*","  27.9","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-17","44.37","-64.3","4.0","LUNENBURG, CA","  41.3","24","  39.0","23"," 989.0","24","999.9"," 0","999.9"," 0"," 20.3","24"," 35.9"," 43.9","  45.9","*","  38.1","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-18","44.37","-64.3","4.0","LUNENBURG, CA","  38.4","24","  35.0","24"," 996.8","24","999.9"," 0","999.9"," 0"," 12.8","24"," 20.0"," 26.0","  40.6","*","  36.5","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-19","44.37","-64.3","4.0","LUNENBURG, CA","  30.3","23","  20.2","23","1003.8","23","999.9"," 0","999.9"," 0"," 14.5","23"," 20.0"," 26.0","  36.9","*","  25.3","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-20","44.37","-64.3","4.0","LUNENBURG, CA","  24.0","20","  12.0","20","1009.6","20","999.9"," 0","999.9"," 0","  6.9","20","  9.9","999.9","  31.1","*","  19.8","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-22","44.37","-64.3","4.0","LUNENBURG, CA","  31.1","23","  26.5","22","1001.9","23","999.9"," 0","999.9"," 0","  9.7","23"," 27.0","999.9","  36.5","*","  23.9","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-23","44.37","-64.3","4.0","LUNENBURG, CA","  26.2","24","  26.0","21","1002.2","24","999.9"," 0","999.9"," 0","  2.5","24"," 14.0","999.9","  30.6","*","  21.7","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-24","44.37","-64.3","4.0","LUNENBURG, CA","  22.4","17","  19.3","17"," 995.7","17","999.9"," 0","999.9"," 0"," 13.4","17"," 16.9"," 22.9","  28.6","*","  18.9","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-25","44.37","-64.3","4.0","LUNENBURG, CA","  29.8","24","  25.0","24","1001.9","24","999.9"," 0","999.9"," 0"," 15.3","24"," 19.0"," 26.0","  33.1","*","  27.3","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-26","44.37","-64.3","4.0","LUNENBURG, CA","  31.8","24","  27.2","23","1010.3","24","999.9"," 0","999.9"," 0"," 10.9","24"," 15.0"," 20.0","  37.4","*","  27.7","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-27","44.37","-64.3","4.0","LUNENBURG, CA","  32.6","24","  27.5","24","1013.6","24","999.9"," 0","999.9"," 0","  5.6","24"," 11.1"," 15.9","  35.2","*","  31.1","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-28","44.37","-64.3","4.0","LUNENBURG, CA","  29.9","24","  24.8","23","1012.7","24","999.9"," 0","999.9"," 0","  4.5","24","  8.0","999.9","  35.4","*","  24.1","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-29","44.37","-64.3","4.0","LUNENBURG, CA","  27.7","24","  19.3","24","1004.3","24","999.9"," 0","999.9"," 0","  9.9","24"," 15.0"," 21.0","  31.1","*","  24.8","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-30","44.37","-64.3","4.0","LUNENBURG, CA","  24.1","24","  16.7","24","1010.5","24","999.9"," 0","999.9"," 0"," 14.3","24"," 21.0"," 28.9","  27.9","*","  21.0","*"," 0.00","I","999.9","000000"
"71041599999","2021-01-31","44.37","-64.3","4.0","LUNENBURG, CA","  21.7","24","  16.3","24","1019.3","24","999.9"," 0","999.9"," 0","  8.9","24"," 13.0"," 15.9","  31.1","*","  14.0","*"," 0.00","I","999.9","000000"
"71041599999","2021-02-01","44.37","-64.3","4.0","LUNENBURG, CA","  28.0","24","  24.5","24","1025.4","24","999.9"," 0","999.9"," 0","  6.5","24","  9.9","999.9","  30.7","*","  26.4","*"," 0.00","I","999.9","000000"
"71041599999","2021-02-02","44.37","-64.3","4.0","LUNENBURG, CA","  35.4","24","  33.9","24","1010.5","24","999.9"," 0","999.9"," 0"," 25.8","24"," 37.9"," 49.9","  43.5","*","  31.8","*"," 0.00","I","999.9","000000"
"71041599999","2021-02-03","44.37","-64.3","4.0","LUNENBURG, CA","  41.5","24","  41.5","24"," 989.5","24","999.9"," 0","999.9"," 0"," 10.9","24"," 26.0"," 27.0","  45.9","*","  38.3","*"," 0.00","I","999.9","000000"
"71041599999","2021-02-04","44.37","-64.3","4.0","LUNENBURG, CA","  36.5","24","  36.3","23"," 999.4","24","999.9"," 0","999.9"," 0","  4.5","24"," 11.1","999.9","  38.8","*","  34.2","*"," 0.00","I","999.9","000000"
"71041599999","2021-02-05","44.37","-64.3","4.0","LUNENBURG, CA","  35.1","24","  31.7","24","1006.6","24","999.9"," 0","999.9"," 0","  8.2","24"," 16.9"," 22.0","  37.9","*","  31.1","*"," 0.00","I","999.9","000000"
