"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72546214937","2020-01-01","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  31.3","24","  22.6","24","1007.5","23","982.9","22"," 10.0","24","  6.1","24"," 14.0"," 22.0","  48.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-02","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  43.3","24","  32.4","24","1000.1","24","975.9","23"," 10.0","24","  7.4","24"," 12.0"," 15.0","  52.0"," ","  35.1"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-03","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  36.2","24","  29.1","24","1010.3","21","985.6","24","  9.6","24","  7.0","24"," 13.0"," 17.1","  44.1"," ","  33.1"," "," 0.00","G","999.9","001000"
"72546214937","2020-01-04","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  31.5","24","  26.7","24","1019.0","16","992.8","24","  8.2","24","  7.1","24"," 14.0"," 22.0","  35.6","*","  27.0","*"," 0.04","G","999.9","001000"
"72546214937","2020-01-05","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  34.4","24","  25.3","24","1017.7","24","992.6","23"," 10.0","24","  9.8","24"," 21.0"," 35.0","  48.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-06","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  30.6","22","  21.6","22","1022.8","22","997.7","21"," 10.0","22","  5.3","22"," 11.1","999.9","  39.0","*","  23.0","*"," 0.00","G","999.9","000000"
"72546214937","2020-01-07","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  31.5","24","  22.7","24","1019.1","24","994.0","23"," 10.0","24","  5.6","24"," 15.0"," 18.1","  37.9"," ","  24.1"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-08","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  23.1","24","   7.7","24","1027.5","24","002.1","23"," 10.0","24","  9.8","24"," 15.9"," 24.1","  35.1"," ","  15.1"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-09","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  41.0","24","  27.3","24","1014.1","24","989.0","23"," 10.0","24"," 11.9","24"," 21.0"," 34.0","  60.1"," ","  24.1"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-10","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  35.0","24","  27.4","24","1017.7","20","993.0","23","  9.0","24","  7.2","24"," 15.9"," 26.0","  55.0"," ","  30.0"," "," 0.00","G","999.9","010000"
"72546214937","2020-01-11","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  27.8","24","  21.7","24","1016.7","16","991.8","24","  7.9","24"," 12.1","24"," 17.1"," 27.0","  33.8","*","  24.1","*"," 0.58","G","999.9","011000"
"72546214937","2020-01-12","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  25.5","24","  19.1","24","1023.2","20","998.3","23"," 10.0","24","  5.4","24"," 12.0"," 21.0","  28.4","*","  23.0","*"," 0.01","G","999.9","000000"
"72546214937","2020-01-13","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  30.4","24","  25.7","24","1024.2","18","998.7","24","  8.7","24","  7.3","24"," 15.0"," 25.1","  33.8","*","  27.0","*"," 0.01","G","999.9","001000"
"72546214937","2020-01-14","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  34.3","24","  30.1","24","1020.7","17","995.2","24","  6.8","24","  8.7","24"," 18.1"," 27.0","  37.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-15","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  29.3","24","  25.4","24","1021.4","16","995.6","23","  6.8","24","  7.7","24"," 21.0"," 28.9","  33.8","*","  25.0","*"," 0.06","G","999.9","110000"
"72546214937","2020-01-16","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","   9.5","24","  -0.2","24","1040.1","24","014.1","23"," 10.0","24"," 10.9","24"," 19.0"," 31.1","  26.1"," ","   1.9"," "," 0.00","I","999.9","000000"
"72546214937","2020-01-17","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  17.8","24","  10.5","24","1039.2","21","011.4","23","  7.8","24","  8.4","24"," 15.9"," 26.0","  27.0"," ","  10.0"," "," 0.00","G","999.9","111000"
"72546214937","2020-01-18","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  25.0","24","  19.6","24","1013.5","11","989.9","23","  4.4","24"," 14.4","24"," 28.0"," 45.1","  35.1"," ","   7.0"," "," 0.38","G","999.9","011000"
"72546214937","2020-01-19","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","   4.2","24","  -5.1","24","1031.3","22","004.5","24","  9.5","24"," 15.1","24"," 21.0"," 33.0","  10.0"," ","  -0.0"," "," 0.01","G","999.9","000000"
"72546214937","2020-01-20","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  11.5","24","   4.2","24","1038.9","22","012.7","23","  9.0","24","  6.2","24","  8.9","999.9","  18.0"," ","   9.0"," "," 0.00","G","999.9","001000"
"72546214937","2020-01-21","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","   8.4","24","   3.5","24","1037.8","23","011.4","23","  8.3","24","  4.0","24"," 11.1","999.9","  19.9"," ","  -2.0"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-22","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  27.1","24","  20.1","24","1023.3","20","996.9","23","  8.6","24","  8.6","24"," 11.1","999.9","  33.1"," ","  19.0"," "," 0.00","G","999.9","001000"
"72546214937","2020-01-23","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  32.6","24","  29.1","24","1015.9"," 9","991.1","24","  3.1","24","  6.1","24","  9.9"," 17.1","  35.1"," ","  30.0"," "," 0.07","G","999.9","001000"
"72546214937","2020-01-24","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  34.6","24","  31.1","24","1013.0","17","988.3","24","  2.8","24","  7.6","24","  9.9","999.9","  36.0","*","  33.8","*"," 0.14","G","999.9","001000"
"72546214937","2020-01-25","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  33.5","24","  28.1","22","1014.8","19","989.7","23","  8.0","24"," 11.5","24"," 17.1"," 24.1","  37.0"," ","  30.9"," "," 0.03","G","999.9","001000"
"72546214937","2020-01-26","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  28.5","24","  22.9","24","1016.3","19","991.3","23","  8.6","24","  7.1","24","  9.9","999.9","  32.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-27","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  30.5","24","  26.7","24","1017.1","16","991.8","24","  6.3","24","  5.0","24","  9.9","999.9","  33.1"," ","  28.0"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-28","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  25.6","24","  20.6","24","1021.5","18","996.3","24","  8.2","24","  5.7","24","  8.9","999.9","  30.0","*","  24.1","*"," 0.00","G","999.9","001000"
"72546214937","2020-01-29","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  23.8","24","  19.2","24","1023.5","15","998.1","24","  7.4","24","  1.9","24","  8.0","999.9","  27.0","*","  21.2","*"," 0.00","G","999.9","001000"
"72546214937","2020-01-30","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  27.3","24","  22.0","24","1023.6","18","998.3","23","  5.3","24","  2.1","24","  6.0","999.9","  30.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72546214937","2020-01-31","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  30.8","24","  25.8","24","1020.7","20","995.4","23","  5.2","24","  4.0","24","  8.9","999.9","  36.0"," ","  26.1"," "," 0.00","G","999.9","001000"
"72546214937","2020-02-01","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  35.5","24","  30.9","24","1014.8","14","990.8","24","  5.4","24","  6.8","24"," 14.0","999.9","  37.9","*","  33.8","*"," 0.04","G","999.9","001000"
"72546214937","2020-02-02","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  42.3","24","  30.5","24","1005.6","24","981.1","23"," 10.0","24","  8.0","24"," 15.0"," 20.0","  54.0"," ","  36.0"," "," 0.00","G","999.9","000000"
"72546214937","2020-02-03","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  35.9","24","  29.2","24","1007.9","21","983.1","23"," 10.0","24","  7.9","24"," 19.0"," 27.0","  44.1"," ","  28.9"," "," 0.00","G","999.9","000000"
"72546214937","2020-02-04","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  34.3","24","  18.0","24","1016.5","24","991.8","23"," 10.0","24"," 13.1","24"," 19.0"," 31.1","  39.9"," ","  30.0"," "," 0.00","G","999.9","000000"
"72546214937","2020-02-05","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  27.3","24","  12.0","24","1021.4","24","996.1","23"," 10.0","24","  8.7","24","  9.9"," 14.0","  30.9"," ","  24.1"," "," 0.00","G","999.9","000000"
"72546214937","2020-02-06","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  27.8","24","  12.6","24","1009.1","23","984.0","23"," 10.0","24","  4.8","24","  8.0","999.9","  36.0"," ","  16.0"," "," 0.00","G","999.9","000000"
"72546214937","2020-02-07","41.6394","-91.54455","198.7","IOWA CITY MUNICIPAL AIRPORT, IA US","  25.9","24","  16.5","24","1007.6","22","983.1","23","  9.2","24","  1.9","24","  8.0","999.9","  34.0"," ","  18.0"," "," 0.00","G","999.9","001000"
