"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"71574099999","2020-01-01","47.629723","-65.738889","58.82","BATHURST, CA","  29.8","24","  26.8","24"," 992.9","24","985.6","24","  4.5","24","  9.5","24"," 18.1"," 26.0","  32.0","*","  26.4","*"," 0.01","G","999.9","011000"
"71574099999","2020-01-02","47.629723","-65.738889","58.82","BATHURST, CA","  28.5","24","  20.4","24"," 998.0","24","990.6","24","  9.3","24"," 10.2","24"," 15.0"," 26.0","  32.0"," ","  25.7"," "," 0.06","G","999.9","000000"
"71574099999","2020-01-03","47.629723","-65.738889","58.82","BATHURST, CA","  25.3","24","  22.1","24","1004.9","24","997.4","24","  8.3","24","  1.9","24","  6.0","999.9","  31.8"," ","  19.4"," "," 0.01","G","999.9","001000"
"71574099999","2020-01-04","47.629723","-65.738889","58.82","BATHURST, CA","  32.6","24","  26.9","24","1004.2","24","996.8","24","  9.3","24","  4.2","24","  7.0","999.9","  37.4"," ","  19.4"," "," 0.16","G","999.9","011000"
"71574099999","2020-01-05","47.629723","-65.738889","58.82","BATHURST, CA","  26.8","24","  20.2","24","1001.0","24","993.6","24","  8.6","24","  5.6","24"," 12.0"," 22.9","  30.2","*","  23.0","*"," 0.02","G","999.9","001000"
"71574099999","2020-01-06","47.629723","-65.738889","58.82","BATHURST, CA","  17.9","24","   8.1","24","1010.3","24","002.8","24","  9.2","24","  6.1","24"," 13.0"," 26.0","  23.0","*","  14.0","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-07","47.629723","-65.738889","58.82","BATHURST, CA","  15.4","24","   9.6","24","1013.2","24","005.5","24","  8.2","24","  3.0","24"," 12.0"," 18.1","  24.8","*","   8.6","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-08","47.629723","-65.738889","58.82","BATHURST, CA","  10.4","24","   6.7","24","1011.3","24","003.6","24","  7.2","24","  3.0","24","  7.0","999.9","  24.4"," ","  -1.7"," "," 0.00","G","999.9","001000"
"71574099999","2020-01-09","47.629723","-65.738889","58.82","BATHURST, CA","  17.3","24","   6.7","24","1017.7","24","010.1","24","  8.4","24"," 12.2","24"," 22.9"," 41.0","  21.6"," ","   1.2"," "," 0.00","G","999.9","001000"
"71574099999","2020-01-10","47.629723","-65.738889","58.82","BATHURST, CA","  11.7","24","   2.8","24","1031.3","24","023.5","24","  9.1","24","  5.3","24"," 12.0"," 22.9","  21.2","*","   5.0","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-11","47.629723","-65.738889","58.82","BATHURST, CA","  29.4","24","  27.0","24","1018.3","24","010.8","24","  8.3","24","  2.6","24","  8.0","999.9","  35.6","*","  22.1","*"," 0.46","G","999.9","011000"
"71574099999","2020-01-12","47.629723","-65.738889","58.82","BATHURST, CA","  22.1","24","  16.9","24","1021.0","24","013.4","24","  5.1","24","  8.2","24"," 13.0"," 24.1","  35.6","*","  14.0","*"," 0.15","G","999.9","011000"
"71574099999","2020-01-13","47.629723","-65.738889","58.82","BATHURST, CA","   9.0","22","   4.4","22","1035.0","22","027.2","22","  7.1","22","  3.6","22","  7.0"," 15.0","  15.8","*","  -4.0","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-14","47.629723","-65.738889","58.82","BATHURST, CA","  13.2","24","   9.8","24","1029.6","24","021.8","24","  5.3","24","  2.5","24","  6.0","999.9","  18.3"," ","  -4.4"," ","99.99"," ","999.9","001000"
"71574099999","2020-01-15","47.629723","-65.738889","58.82","BATHURST, CA","  15.7","24","  12.2","24","1019.3","24","011.6","24","  6.5","24","  2.0","24","  9.9"," 15.9","  23.0","*","  10.4","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-16","47.629723","-65.738889","58.82","BATHURST, CA","  10.6","24","   6.8","24","1014.5","24","006.7","24","  8.1","24","  2.9","24","  7.0"," 15.0","  23.7"," ","  -5.3"," "," 0.00","G","999.9","001000"
"71574099999","2020-01-17","47.629723","-65.738889","58.82","BATHURST, CA","   6.5","24","  -2.3","24","1019.9","24","012.0","24","  7.3","24","  9.0","24"," 18.1"," 29.9","  21.9"," ","  -5.3"," "," 0.00","G","999.9","001000"
"71574099999","2020-01-18","47.629723","-65.738889","58.82","BATHURST, CA","  -1.4","24"," -11.4","24","1028.0","24","020.0","24","  9.2","24","  9.5","24"," 19.0"," 34.0","   5.0","*","  -5.8","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-19","47.629723","-65.738889","58.82","BATHURST, CA","   4.2","24","   0.4","24","1014.6","24","006.8","24","  4.8","24","  4.0","24"," 11.1"," 20.0","  19.4","*"," -13.0","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-20","47.629723","-65.738889","58.82","BATHURST, CA","  13.8","24","   6.1","24","1012.7","24","005.0","24","  8.2","24","  8.3","24"," 13.0"," 22.0","  19.9"," ","  -3.5"," "," 0.00","G","999.9","001000"
"71574099999","2020-01-21","47.629723","-65.738889","58.82","BATHURST, CA","   5.7","24","  -4.9","24","1023.5","24","015.6","24","  9.3","24","  6.9","24"," 14.0"," 22.9","  16.5"," ","  -0.8"," "," 0.00","G","999.9","001000"
"71574099999","2020-01-22","47.629723","-65.738889","58.82","BATHURST, CA","   3.8","24","  -2.6","24","1027.9","24","020.0","24","  9.3","24","  2.5","24","  4.1","999.9","  21.2","*","  -9.4","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-23","47.629723","-65.738889","58.82","BATHURST, CA","  23.0","24","  18.1","24","1022.6","24","015.0","24","  9.3","24","  4.9","24"," 14.0"," 19.0","  33.8","*","  12.2","*"," 0.00","G","999.9","000000"
"71574099999","2020-01-24","47.629723","-65.738889","58.82","BATHURST, CA","  25.4","24","  16.1","24","1030.3","24","022.7","24","  9.3","24","  5.5","24","  9.9"," 21.0","  33.8","*","  12.2","*"," 0.13","G","999.9","000000"
"71574099999","2020-01-25","47.629723","-65.738889","58.82","BATHURST, CA","  11.4","24","   7.2","24","1032.7","24","024.8","24","  9.3","24","  2.2","24","  5.1","999.9","  33.1"," ","  -0.6"," "," 0.01","G","999.9","000000"
"71574099999","2020-01-26","47.629723","-65.738889","58.82","BATHURST, CA","  18.2","24","  16.8","24","1015.2","24","007.6","24","  3.9","24","  3.0","24","  7.0","999.9","  30.6","*","   5.0","*"," 0.00","H","999.9","111000"
"71574099999","2020-01-27","47.629723","-65.738889","58.82","BATHURST, CA","  30.6","24","  29.3","24"," 994.7","24","987.4","24","  4.9","24","  4.5","24"," 11.1"," 18.1","  32.0","*","  28.4","*"," 0.07","G","999.9","111000"
"71574099999","2020-01-28","47.629723","-65.738889","58.82","BATHURST, CA","  22.4","24","  18.1","24","1004.0","24","996.5","24","  8.7","24","  6.1","24","  9.9"," 22.0","  32.2"," ","  18.1"," "," 0.06","G","999.9","001000"
"71574099999","2020-01-29","47.629723","-65.738889","58.82","BATHURST, CA","  13.4","24","   5.9","24","1011.2","24","003.5","24","  9.1","24","  8.2","24"," 15.0"," 32.1","  23.0","*","  10.4","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-30","47.629723","-65.738889","58.82","BATHURST, CA","  14.2","24","   3.7","24","1020.5","24","012.8","24","  9.3","24","  7.2","24"," 11.1"," 21.0","  23.0","*","   7.9","*"," 0.00","G","999.9","001000"
"71574099999","2020-01-31","47.629723","-65.738889","58.82","BATHURST, CA","  18.7","24","   6.0","24","1022.3","24","014.6","24","  9.3","24","  6.7","24","  9.9"," 19.0","  28.4","*","   6.8","*"," 0.00","G","999.9","000000"
"71574099999","2020-02-01","47.629723","-65.738889","58.82","BATHURST, CA","  12.5","24","   7.2","24","1019.0","24","011.3","24","  9.3","24","  2.4","24","  5.1","999.9","  28.6"," ","  -2.0"," "," 0.00","G","999.9","000000"
"71574099999","2020-02-02","47.629723","-65.738889","58.82","BATHURST, CA","  22.5","24","  16.8","24","1001.3","24","993.9","24","  9.2","24","  3.1","24","  7.0","999.9","  28.4","*","  19.2","*"," 0.00","G","999.9","001000"
"71574099999","2020-02-03","47.629723","-65.738889","58.82","BATHURST, CA","  25.6","24","  17.1","24"," 995.4","24","988.0","24","  9.3","24","  9.6","24"," 14.0"," 27.0","  33.8","*","  19.4","*"," 0.02","G","999.9","001000"
"71574099999","2020-02-04","47.629723","-65.738889","58.82","BATHURST, CA","  28.1","23","  19.2","23","1005.7","23","998.3","23","  9.3","23","  8.8","23"," 14.0"," 22.9","  33.6"," ","  18.9"," "," 0.08","G","999.9","001000"
"71574099999","2020-02-05","47.629723","-65.738889","58.82","BATHURST, CA","  21.8","24","  11.4","24","1007.9","24","000.4","24","  9.1","24"," 10.1","24"," 15.9"," 27.0","  28.4","*","  12.2","*"," 0.00","G","999.9","001000"
"71574099999","2020-02-06","47.629723","-65.738889","58.82","BATHURST, CA","   9.4","24","   1.5","24","1015.4","24","007.7","24","  7.9","24","  4.3","24"," 11.1"," 17.1","  27.5"," ","   2.3"," "," 0.00","G","999.9","001000"
"71574099999","2020-02-07","47.629723","-65.738889","58.82","BATHURST, CA","  17.5","24","  14.8","24","1002.5","24","995.0","24","  2.8","24","  7.3","24"," 17.1"," 32.1","  19.8"," ","   2.3"," ","99.99"," ","999.9","001000"
"71574099999","2020-02-08","47.629723","-65.738889","58.82","BATHURST, CA","  13.4","24","   5.9","24"," 999.2","23","991.6","23","  5.6","24"," 10.6","24"," 15.9"," 34.0","  16.0","*","  10.4","*"," 0.00","G","999.9","001000"
"71574099999","2020-02-09","47.629723","-65.738889","58.82","BATHURST, CA","   6.9","24","  -3.1","24","1027.5","24","019.6","24","  9.1","24","  6.7","24"," 12.0"," 19.0","  17.6","*","  -0.6","*"," 0.00","G","999.9","001000"
"71574099999","2020-02-10","47.629723","-65.738889","58.82","BATHURST, CA","   8.9","24","   4.9","24","1023.4","24","015.6","24","  6.6","24","  2.6","24","  7.0","999.9","  20.1"," ","  -4.9"," "," 0.00","G","999.9","001000"
"71574099999","2020-02-11","47.629723","-65.738889","58.82","BATHURST, CA","  12.0","24","   8.3","24","1016.9","24","009.2","24","  7.8","24","  3.4","24","  7.0","999.9","  28.4","*","  -4.0","*"," 0.00","G","999.9","001000"
"71574099999","2020-02-12","47.629723","-65.738889","58.82","BATHURST, CA","  27.5","24","  20.7","24","1006.9","24","999.5","24","  7.8","24","  6.1","24"," 15.9"," 25.1","  32.0","*","  22.6","*"," 0.01","G","999.9","001000"
"71574099999","2020-02-13","47.629723","-65.738889","58.82","BATHURST, CA","  25.5","24","  14.8","24","1005.6","24","998.1","24","  9.2","24","  9.5","24"," 17.1"," 25.1","  30.2","*","  12.2","*"," 0.03","G","999.9","001000"
"71574099999","2020-02-14","47.629723","-65.738889","58.82","BATHURST, CA","   2.1","24"," -13.0","24","1014.6","24","006.7","24","  8.0","24"," 10.1","24"," 21.0"," 34.0","  10.6","*","  -5.8","*"," 0.00","G","999.9","001000"
"71574099999","2020-02-15","47.629723","-65.738889","58.82","BATHURST, CA","   2.9","24","  -9.9","24","1028.8","24","020.9","24","  9.3","24","  8.7","24"," 15.0"," 20.0","  17.6","*","  -5.8","*"," 0.00","G","999.9","000000"
"71574099999","2020-02-16","47.629723","-65.738889","58.82","BATHURST, CA","  18.8","24","   7.3","24","1015.2","24","007.5","24","  9.2","24","  7.8","24"," 18.1"," 25.1","  33.8","*","   5.0","*"," 0.00","G","999.9","001000"
"71574099999","2020-02-17","47.629723","-65.738889","58.82","BATHURST, CA","  21.8","24","  11.6","24","1016.6","24","009.0","24","  8.8","24","  7.1","24"," 14.0"," 25.1","  33.4"," ","   4.5"," "," 0.00","G","999.9","001000"
